# https://wikirate.org/?filter%5Bcompany_name%5D=&mark=Global+Reporting+Initiative%2BFuel+consumption+from+non-renewable+sources%2C+GRI+302-1-a+%28formerly+G4-EN3-a%29%2BAnswer&format=csv&view=titled&limit=5000
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2024-04-07 21:29:38 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page
https://wikirate.org/~5685910,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bankia,2018,4065,https://wikirate.org/~5672920
https://wikirate.org/~5356916,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",InterColombia,2018,2963.27 ,https://wikirate.org/~5356902
https://wikirate.org/~12646942,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ISA,2018,2370.42,https://wikirate.org/~12646864
https://wikirate.org/~6010528,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Alsico Group,2018,1900,https://wikirate.org/~5759344
https://wikirate.org/~6018634,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Kering,2018,748.8,https://wikirate.org/~7445604
https://wikirate.org/~5717203,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PROFI-SEC Security Group,2018,265.23 ,https://wikirate.org/~5713941
https://wikirate.org/~5621368,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Electrificadora de Santander (ESSA),2018,230,https://wikirate.org/~5621309
https://wikirate.org/~5755461,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",3M Company,2018,188,https://wikirate.org/~5755362
https://wikirate.org/~5627425,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Sura,2018,147.025,https://wikirate.org/~5626655
https://wikirate.org/~5512612,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Carvajal S.A,2018,95,https://wikirate.org/~5499906
https://wikirate.org/~5703936,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Brisa Bridgestone,2018,90,https://wikirate.org/~5673723
https://wikirate.org/~5696209,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",NEC Corporation,2018,81,https://wikirate.org/~5667849
https://wikirate.org/~5414016,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Lojas Renner S.A.,2018,61.39516,https://wikirate.org/~5402494
https://wikirate.org/~4054121,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Industrial Agraria La Palma Limitada-indupalma LTDA,2018,37,https://wikirate.org/~3524555
https://wikirate.org/~5622840,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo aviatur,2018,23.656,https://wikirate.org/~5619174
https://wikirate.org/~6365791,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Smithfield,2018,13.34,https://wikirate.org/~6320669
https://wikirate.org/~5700493,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Peugeot,2018,8.84,https://wikirate.org/~5699718
https://wikirate.org/~5706470,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ECI Telecom,2018,8.34,https://wikirate.org/~5689153
https://wikirate.org/~12396837,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CaixaBank,2018,8,https://wikirate.org/~12396797
https://wikirate.org/~12645402,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Nutresa S.A.,2018,3.073,https://wikirate.org/~12644154
https://wikirate.org/~6366725,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",FrieslandCampina,2018,1.96,https://wikirate.org/~6357704
https://wikirate.org/~5719896,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Metair Investments Limited,2018,0.1,https://wikirate.org/~5719269
https://wikirate.org/~5683641,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",SKF Group,2018,0.036,https://wikirate.org/~5679564
https://wikirate.org/~6005159,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Marimekko,2018,0,https://wikirate.org/~6005104
https://wikirate.org/~5287760,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Telkom,2018,Unknown,https://wikirate.org/~5286370
https://wikirate.org/~5153136,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bidvest,2018,Unknown,https://wikirate.org/~5151694
https://wikirate.org/~5733309,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bukit Asam,2018,Unknown,https://wikirate.org/~5719232
https://wikirate.org/~5285496,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CAE,2018,Unknown,https://wikirate.org/~5151956
https://wikirate.org/~6789338,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Finbond,2018,Unknown,https://wikirate.org/~6789201
https://wikirate.org/~5153930,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Shaftesbury PLC,2018,Unknown,https://wikirate.org/~5153612
https://wikirate.org/~5694267,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ST Microelectronics NV,2018,Unknown,https://wikirate.org/~5678771
https://wikirate.org/~5272810,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Tata Consultancy Services,2018,Unknown,https://wikirate.org/~5256205
https://wikirate.org/~5370907,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AP Moller - Maersk,2018,Unknown,https://wikirate.org/~5340219
https://wikirate.org/~5320236,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ramsay Health Care,2018,Unknown,https://wikirate.org/~5320215
https://wikirate.org/~7258417,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Carter's Inc,2018,Unknown,https://wikirate.org/~7258410
https://wikirate.org/~5354129,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bluescope Steel Limited,2018,Unknown,https://wikirate.org/~5354032
https://wikirate.org/~5320197,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Oil Search Ltd,2018,Unknown,https://wikirate.org/~5319165
https://wikirate.org/~6010300,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Vipshop Holdings,2018,Unknown,https://wikirate.org/~6009776
https://wikirate.org/~5317957,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",APA Group,2018,Unknown,https://wikirate.org/~5317505
https://wikirate.org/~6013866,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ascena Retail Group Inc,2018,Unknown,https://wikirate.org/~5301004
https://wikirate.org/~5360290,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Exito,2018,Unknown,https://wikirate.org/~5342579
https://wikirate.org/~12647968,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Seguridad Atlas,2018,Unknown,https://wikirate.org/~12642947
https://wikirate.org/~6027533,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Comcel S.A,2018,Unknown,https://wikirate.org/~5616111
https://wikirate.org/~5628289,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Geocol Consultores S.A.,2018,Unknown,https://wikirate.org/~5627995
https://wikirate.org/~5624019,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cerrejon,2018,Unknown,https://wikirate.org/~5622847
https://wikirate.org/~5622598,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco Bancoomeva,2018,Unknown,https://wikirate.org/~5364412
https://wikirate.org/~5637167,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Caracol Television S.A.,2018,Unknown,https://wikirate.org/~5629841
https://wikirate.org/~5681513,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",KPMG International,2018,Unknown,https://wikirate.org/~5685614
https://wikirate.org/~5317973,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ANZ Group,2018,Unknown,https://wikirate.org/~5317700
https://wikirate.org/~7299632,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Vera Bradley Inc.,2018,Unknown,https://wikirate.org/~6015971
https://wikirate.org/~5734476,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Co-operative Group Ltd.,2018,Unknown,https://wikirate.org/~5675367
https://wikirate.org/~5260013,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Woolworths Australia,2018,Unknown,https://wikirate.org/~5174849
https://wikirate.org/~6007661,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Decathlon Group,2018,Unknown,https://wikirate.org/~6007542
https://wikirate.org/~7333699,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Hudson's Bay Company,2018,Unknown,https://wikirate.org/~7263811
https://wikirate.org/~5617219,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Enka de Colombia S.A,2018,Unknown,https://wikirate.org/~5506919
https://wikirate.org/~5615888,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AVIANCA HOLDINGS S.A.,2018,Unknown,https://wikirate.org/~5614899
https://wikirate.org/~6377888,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ted Baker,2018,Unknown,https://wikirate.org/~5805943
https://wikirate.org/~5619590,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco de Bogota,2018,Unknown,https://wikirate.org/~5619520
https://wikirate.org/~5596564,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Metro de Medellin,2018,Unknown,https://wikirate.org/~5595938
https://wikirate.org/~5634052,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Colanta,2018,Unknown,https://wikirate.org/~5391232
https://wikirate.org/~5633283,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco de la Republica,2018,Unknown,https://wikirate.org/~5632161
https://wikirate.org/~6024953,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Electricaribe,2018,Unknown,https://wikirate.org/~5365623
https://wikirate.org/~5634007,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Tecnoquimicas,2018,Unknown,https://wikirate.org/~5631221
https://wikirate.org/~6537928,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Boohoo.com,2018,Unknown,https://wikirate.org/~6359403
https://wikirate.org/~6354052,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Superdry plc,2018,Unknown,https://wikirate.org/~6353983
https://wikirate.org/~6015070,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cia Hering,2018,Unknown,https://wikirate.org/~6015008
https://wikirate.org/~5998359,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",JD Sports Fashion plc,2018,Unknown,https://wikirate.org/~5339185
https://wikirate.org/~6023278,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Gerry Weber,2018,Unknown,https://wikirate.org/~6023197
https://wikirate.org/~5638485,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Claro Colombia,2018,Unknown,https://wikirate.org/~5616111
https://wikirate.org/~5362521,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Expreso Brasilia SA,2018,Unknown,https://wikirate.org/~5360673
https://wikirate.org/~5628860,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Itau CorpBanca Colombia,2018,Unknown,https://wikirate.org/~5625222
https://wikirate.org/~5317647,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Aristocrat Leisure Limited,2018,Unknown,https://wikirate.org/~5317531
https://wikirate.org/~5318043,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Australian Securities Exchange,2018,Unknown,https://wikirate.org/~5317572
https://wikirate.org/~5323174,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cochlear Limited,2018,Unknown,https://wikirate.org/~5317825
https://wikirate.org/~5319390,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Medibank Private Limited,2018,Unknown,https://wikirate.org/~5318513
https://wikirate.org/~6020477,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bosideng International Holdings Limited,2018,Unknown,https://wikirate.org/~6019302
https://wikirate.org/~5373461,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Adelaide Brighton Ltd,2018,Unknown,https://wikirate.org/~5355010
https://wikirate.org/~6009040,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Anta Sports Products,2018,Unknown,https://wikirate.org/~5759682
https://wikirate.org/~12440728,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","PHARMA MAR, S.A.",2018,Unknown,https://wikirate.org/~12338465
https://wikirate.org/~5697909,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Rabobank,2018,Unknown,https://wikirate.org/~5680608
https://wikirate.org/~5674776,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Accenture,2018,Unknown,https://wikirate.org/~5670441
https://wikirate.org/~6908708,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Atlas Copco,2018,Unknown,https://wikirate.org/~6903473
https://wikirate.org/~5397834,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Caterpillar,2018,Unknown,https://wikirate.org/~5344138
https://wikirate.org/~5345366,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Duke Energy,2018,Unknown,https://wikirate.org/~5340326
https://wikirate.org/~5168097,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Novo Nordisk,2018,Unknown,https://wikirate.org/~5167448
https://wikirate.org/~5342298,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Airbus Group,2018,Unknown,https://wikirate.org/~5342266
https://wikirate.org/~5362060,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Petrobras,2018,Unknown,https://wikirate.org/~5361943
https://wikirate.org/~5383425,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",China Petroleum & Chemical,2018,Unknown,https://wikirate.org/~5376735
https://wikirate.org/~6494564,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Fast Retailing,2018,Unknown,https://wikirate.org/~6494522
https://wikirate.org/~5154760,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Kingfisher,2018,Unknown,https://wikirate.org/~5154573
https://wikirate.org/~6915359,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",MasterCard,2018,Unknown,https://wikirate.org/~6914671
https://wikirate.org/~5340486,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Statoil,2018,Unknown,https://wikirate.org/~5340320
https://wikirate.org/~5354564,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CNOOC,2018,Unknown,https://wikirate.org/~5341706
https://wikirate.org/~5376328,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Nissan Motor,2018,Unknown,https://wikirate.org/~5355454
https://wikirate.org/~5758091,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Phillips 66,2018,Unknown,https://wikirate.org/~5428849
https://wikirate.org/~5270081,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",BT Group,2018,Unknown,https://wikirate.org/~5261232
https://wikirate.org/~5376685,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",OMV Group,2018,Unknown,https://wikirate.org/~5340609
https://wikirate.org/~5723793,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",WPP,2018,Unknown,https://wikirate.org/~5690904
https://wikirate.org/~5318034,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AMP Limited,2018,Unknown,https://wikirate.org/~5317387
https://wikirate.org/~5319499,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Macquarie Group,2018,Unknown,https://wikirate.org/~5318880
https://wikirate.org/~5392352,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Daikin Industries,2018,Unknown,https://wikirate.org/~5372926
https://wikirate.org/~5640726,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bancolombia,2018,Unknown,https://wikirate.org/~5636442
https://wikirate.org/~5376881,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Toray Industries,2018,Unknown,https://wikirate.org/~5341830
https://wikirate.org/~5259102,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bank Hapoalim,2018,Unknown,https://wikirate.org/~5251881
https://wikirate.org/~5740459,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Norsk Hydro,2018,Unknown,https://wikirate.org/~5740252
https://wikirate.org/~5323512,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Qantas Airways,2018,Unknown,https://wikirate.org/~5323480
https://wikirate.org/~5632003,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco Davivienda,2018,Unknown,https://wikirate.org/~5631732
https://wikirate.org/~5699681,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",City Developments Limited,2018,Unknown,https://wikirate.org/~5675401
https://wikirate.org/~5727011,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bank Audi,2018,Unknown,https://wikirate.org/~5681919
https://wikirate.org/~5319628,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Newcrest Mining,2018,Unknown,https://wikirate.org/~5318636
https://wikirate.org/~6015166,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PVH,2018,Unknown,https://wikirate.org/~6015157
https://wikirate.org/~5319361,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Wesfarmers Limited,2018,Unknown,https://wikirate.org/~4780485
https://wikirate.org/~5346120,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CRH,2018,Unknown,https://wikirate.org/~5339856
https://wikirate.org/~5256520,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Royal Bank of Scotland Group plc,2018,Unknown,https://wikirate.org/~5256142
https://wikirate.org/~5353503,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Koninklijke Philips N.V,2018,Unknown,https://wikirate.org/~5344436
https://wikirate.org/~5716970,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Amaggi,2018,Unknown,https://wikirate.org/~5706542
https://wikirate.org/~5320262,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Mirvac Group,2018,Unknown,https://wikirate.org/~5318505
https://wikirate.org/~6015230,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Stockmann Oyj Abp,2018,Unknown,https://wikirate.org/~5991676
https://wikirate.org/~6338499,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","Dillard's, Inc.",2018,Unknown,https://wikirate.org/~5801439
https://wikirate.org/~6518616,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Vagabond,2018,Unknown,https://wikirate.org/~6518575
https://wikirate.org/~12315727,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Inmobiliaria Colonial,2018,Unknown,https://wikirate.org/~8118888
https://wikirate.org/~12186138,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Lonmin,2018,Unknown,https://wikirate.org/~12185932
https://wikirate.org/~6501668,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Columbia Sportswear,2018,Unknown,https://wikirate.org/~6321920
https://wikirate.org/~6028533,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Deckers Outdoor Corporation,2018,Unknown,https://wikirate.org/~5338904
https://wikirate.org/~6011004,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Guess? Inc,2018,Unknown,https://wikirate.org/~5998290
https://wikirate.org/~5676268,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bell Canada,2018,Unknown,https://wikirate.org/~5665825
https://wikirate.org/~5729810,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",du (Emirates Integrated Telecommunications Company PJSC),2018,Unknown,https://wikirate.org/~5670195
https://wikirate.org/~5617695,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CHEC - Central Hidroelectrica de Caldas S.A E.S.P,2018,Unknown,https://wikirate.org/~5617685
https://wikirate.org/~5282782,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Vodafone Turkey,2018,Unknown,https://wikirate.org/~5209312
https://wikirate.org/~5265377,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Astrapak,2018,Unknown,https://wikirate.org/~5252539
https://wikirate.org/~6011418,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Lindex,2018,Unknown,https://wikirate.org/~6010053
https://wikirate.org/~6499070,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Otto Group,2018,Unknown,https://wikirate.org/~6397363
https://wikirate.org/~5735021,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Access Bank PLC,2018,Unknown,https://wikirate.org/~5732962
https://wikirate.org/~5612099,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bancamia,2018,Unknown,https://wikirate.org/~5390222
https://wikirate.org/~5254616,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Industrial Development Corporation (IDC),2018,Unknown,https://wikirate.org/~5169024
https://wikirate.org/~5622215,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Gases de Occidente,2018,Unknown,https://wikirate.org/~5595444
https://wikirate.org/~5699030,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",KMG International,2018,Unknown,https://wikirate.org/~5689322
https://wikirate.org/~5362306,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PGE Polska Grupa Energetyczna,2018,Unknown,https://wikirate.org/~5362256
https://wikirate.org/~6865493,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PTT Exploration and Production Public Company Limited,2018,Unknown,https://wikirate.org/~6576121
https://wikirate.org/~5264960,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",WorleyParsons,2018,Unknown,https://wikirate.org/~5262896
https://wikirate.org/~3596530,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Jaguar Land Rover,2018,Unknown,https://wikirate.org/~3563377
https://wikirate.org/~6908723,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bumitama Agri,2018,Unknown,https://wikirate.org/~6905862
https://wikirate.org/~6002293,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Li-Ning,2018,Unknown,https://wikirate.org/~5999908
